active,Source Name,Source Domain,Source Country Code,Source State,Source City,candidate_address_zip,Match Result,Match Type,Best SID,Account,HQ SID,WHQ SID,DHQ SID,Marketing Alias,Street Address,City,State,ZIP,Country Code,Country Name,Domain,name_normalized,marketing_alias_normalized,levenshtein_idx,Source Segment,No Bids (Last 30 Days),Impressions (Last 30 Days),MEI,Revenue Range,Employee Range,Industry,Sub-Industry,Audience,has_ip,Source Segment,custom_attribute
true,PSS Belgium,premiumsoundsolutions.com,,,,,match,exact domain,122228945,Premium Sound Solutions,122228945,122228945,122228945,Premium Sound Solutions,Hoogveld 50,Dendermonde,,,BE,Belgium,premiumsoundsolutions.com,premiumsoundsolutions,premiumsoundsolutions,0,Unclassified,3344,0,33,$100M - $250M,Mid-Market,Unclassified,Unclassified,Mid-Market Business,true,Unclassified,
true,Psychometric,skynet.be,,,,,match,exact domain,69069273,Inbuco,69069273,69069273,69069273,Inbuco,Alsembergsesteenweg 797,Dworp,,1653,BE,Belgium,skynet.be,inbuco,inbuco,0,Retail & Distribution,4857,0,49,,,Retail & Distribution,Electronics,SMB,true,Retail & Distribution,
true,PTB - Physikalisch-Technische Bundesanstalt,ptb.de,,,,,match,exact domain,8974442,Physikalisch-Technische Bundesanstalt,8974442,8974442,8974442,Physikalisch-Technische Bundesanstalt,Bundesallee 100,Braunschweig,NI,38116,DE,Germany,ptb.de,physikalischtechnischebundesanstalt,physikalischtechnischebundesanstalt,0,Manufacturing,82537,788,825,,Enterprise,Manufacturing,Industrial Supplies,SMB,true,Manufacturing,
true,PTC Technology Solutions,ptc.com,,,,,match,exact domain,963697,PTC Inc,963697,963697,963697,PTC,140 Kendrick St,Needham,MA,02494,US,United States,ptc.com,ptc,ptc,0,Software & Technology,1862773,36865,18628,$1B - $2.5B,Enterprise,Software & Technology,Software Applications,Enterprise Business,true,Software & Technology,
true,Ptw,ptw.de,,,,,match,exact domain,114731320,Ptw Freiburg GmbH,3693961,3693961,3693961,Ptw Freiburg,Lorracher Strasse 7,Freiburg,,,DE,Germany,ptw.de,ptwfreiburggmbh,ptwfreiburg,0,Healthcare & Medical,62,0,1,$50M - $100M,Mid-Market,Healthcare & Medical,Supplies,Mid-Market Business,true,Healthcare & Medical,
true,Pulscan,pulscan.com,,,,,match,metaphone name,9717984,Plascan SA,70846463,70846463,70846463,Plascan,Carretera De Gando N 6,Telde,,35219,ES,Spain,plascan.es,plascansa,plascan,3,Manufacturing,1302,0,13,$10M - $25M,Small,Manufacturing,Plastic Products,SMB,true,Manufacturing,
true,Pulse Logic,pulselogic.com.pl,,,,,match,metaphone name,55289340,Plus Logic Inc,655808,655808,655808,Plus Logic,2100 Logic Dr,San Jose,CA,95124,US,United States,xilinx.com,pluslogic,pluslogic,4,Manufacturing,0,0,0,$1B - $2.5B,Enterprise,Manufacturing,Engines & Motors,,false,Manufacturing,
true,Pulse Structural Monitoring,pulse-monitoring.com,,,,,match,exact domain,105846291,Structural Monitoring Pulse,105846291,105846291,105846291,Structural Monitoring Pulse,16000 Barkers Point Ln Ste 120,Houston,TX,77079,US,United States,pulse-monitoring.com,structuralmonitoringpulse,structuralmonitoringpulse,0,Construction,3381,0,34,$1M - $5M,Small,Construction,Civil Construction,SMB,true,Construction,
true,Pulsus Group,pulsusmeetings.org,,,,,match,exact name,121013121,Pulsus Group,121013121,121013121,121013121,Pulsus,40 Bloomsbury Way Lower Ground Floor,London,CMD,WC1A 2SE,GB,United Kingdom,pulsus.com,pulsusgroup,pulsus,0,Software & Technology,0,0,0,,,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Purivox,purivox-gmbh.de,,,,,match,metaphone name,121466001,Privex SRL,121466001,121466001,121466001,Privex,Str. Brailei Bl. Br3b Ap. Part,Galati,,,RO,Romania,privex.ro,privexsrl,privex,4,Hospitality & Travel,0,0,0,$1 - $1M,Small,Hospitality & Travel,Services,SMB,true,Hospitality & Travel,
true,PwC,pwc.com,,,,,match,exact domain,64790371,PricewaterhouseCoopers LLP,121157225,64789978,121157225,PwC,5104 Eisenhower Blvd,Tampa,FL,33634,US,United States,pwc.com,pricewaterhousecoopers,pwc,0,Business Services,13806197,135422,138062,Over $5B,Enterprise,Business Services,Accounting,Enterprise Business,true,Business Services,
true,PWDT Technicad,technicad.pl,,,,,match,exact domain name,119466748,Technicad,119466748,119466748,119466748,Technicad,Twekkelerplein 41,Hengelo Ov,,7553 LK,NL,Netherlands,technicad.nl,technicad,technicad,0,Business Services,0,0,0,$1 - $1M,Small,Business Services,Marketing Services,SMB,true,Business Services,
true,PWSIiP,pwsip.edu.pl,,,,,match,exact domain,25270500,Panstwowa Wyzsza Szkola Informatyki I Przedsiebiorczosci,25270500,25270500,25270500,Panstwowa Wyzsza Szkola Informatyki I Przedsiebiorczosci,Akademicka 14,Lomza,PD,18-400,PL,Poland,pwsip.edu.pl,panstwowawyzszaszkolainformatykiiprzedsiebiorczosci,panstwowawyzszaszkolainformatykiiprzedsiebiorczosci,0,Education,4,0,0,$10M - $25M,Mid-Market,Education,University,Education,true,Education,
true,PXL,pxl.be,,,,,match,exact domain,120284046,Hogeschool PXL,120284046,120284046,120284046,Hogeschool PXL,Elfde Liniestraat 24,Hasselt,VLI,3500,BE,Belgium,pxl.be,hogeschoolpxl,hogeschoolpxl,0,Education,15952,0,160,$25M - $50M,Mid-Market,Education,University,Education,true,Education,
true,Pza Systems,pzasystems.com,,,,,match,metaphone name,70796831,Pas Systems GmbH,70796831,70796831,70796831,Pas Systems,Goldbuschstr. 55,Marsberg,NW,34431,DE,Germany,pasonline.de,passystemsgmbh,passystems,3,Software & Technology,0,0,0,$1M - $5M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Qamcom Research & Technology,qamcom.se,,,,,match,exact domain,122463035,Qamcom Research & Technology AB,122463035,122463035,122463035,Qamcom Research & Technology,Falkenbergsgatan 3,Gothenburg,,,SE,Sweden,qamcom.se,qamcomresearchtechnologyab,qamcomresearchtechnology,0,Software & Technology,1705,0,17,,,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Qasara,qasara.com,,,,,match,metaphone name,61393417,QSAR Inc,8658777,8658777,8658777,QSAR,1600 Saint Martin Boulevard East Ste 660,Laval,QC,H7S 1M9,CA,Canada,qsar.qc.ca,qsar,qsar,2,Business Services,0,0,0,$250M - $500M,Mid-Market,Business Services,Management Consulting,,false,Business Services,
true,Qbs Software,qbs.co.uk,,,,,match,exact domain,65017509,QBS Software Ltd,65017509,65017509,65017509,QBS Software,6th Floor Charlotte Building 17 Gresse Street,London,WSM,W1T 1QL,GB,United Kingdom,qbs.co.uk,qbssoftware,qbssoftware,0,Software & Technology,710,0,7,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Q CELLS,q-cells.com,,,,,match,exact domain,66575181,Q-Cells AG,66575181,66575181,66575181,Q-Cells,Sonnenallee 17 21,Bitterfeld-Wolfen,ST,06766,DE,Germany,q-cells.com,qcellsag,qcells,0,Manufacturing,10237,0,102,$1B - $2.5B,Enterprise,Manufacturing,Industrial Equipment,Enterprise Business,true,Manufacturing,
true,Q-FREE ASA,q-free.com,,,,,match,exact domain,10061223,Q-Free Asa,10061223,10061223,10061223,Q-Free,Strindfjordvegen 1,Ranheim,16,7053,NO,Norway,q-free.com,qfreeasa,qfree,0,Software & Technology,16860,0,169,$50M - $100M,Mid-Market,Software & Technology,Software Applications,Mid-Market Business,true,Software & Technology,
true,qfsl,qfsl.co.uk,,,,,match,exact domain,65320860,Quality Financial Software Ltd,65320860,65320860,65320860,Quality Financial Software,Charter House Charter Way Hurdsfield,Macclesfield,CHE,SK10 2NG,GB,United Kingdom,qfsl.co.uk,qualityfinancialsoftware,qualityfinancialsoftware,0,Software & Technology,224,0,2,,,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Qimonda Dresden GmbH & Co. oHG i. IN.,qimonda.com,,,,,match,exact domain,3712622,Qimonda AG,3731333,3731333,3731333,Qimonda,Gustav Heinemann Ring 212,Muenchen,BY,81739,DE,Germany,qimonda.com,qimondaag,qimonda,0,Biotech,0,0,0,Over $5B,Enterprise,Biotech,Research,,false,Biotech,
true,QinetiQ Space,qinetiq.be,,,,,match,exact name,9360675,Qinetiq Space,62253708,62253708,9360675,Qinetiq Space,Hogenakkerhoekstraat 9,Kruibeke,,9150,BE,Belgium,verhaert.com,qinetiqspace,qinetiqspace,0,Business Services,0,0,0,$1B - $2.5B,Enterprise,Business Services,Technical,,false,Business Services,
true,Qinhuangdao Security Technology,utc.com,,,,,match,exact domain,27687921,United Technologies Research Center,3367,3367,3367,United Technologies,411 Silver Ln,East Hartford,CT,06118,US,United States,utc.com,unitedtechnologiesresearchcenter,unitedtechnologies,0,Business Services,19203256,739638,192033,Over $5B,Enterprise,Business Services,Security,Enterprise Business,true,Business Services,
true,Qioptiq,qioptiq.com,,,,,match,exact domain,8553278,Qioptiq Ltd,28958859,28958859,8553278,Qioptiq,Glascoed Road St. Asaph,St Asaph,DEN,LL17 0LL,GB,United Kingdom,qioptiq.com,qioptiq,qioptiq,0,Automotive,65,0,1,$100M - $250M,Mid-Market,Software & Technology,Specialized Equipment,Mid-Market Business,true,Automotive,
true,Qlu Oy,qlu.fi,,,,,match,exact domain,119534367,Qlu Oy,119534367,119534367,119534367,Qlu,Torikatu 19,Oulu,,90100,FI,Finland,qlu.fi,qluoy,qlu,0,Business Services,0,0,0,$1M - $5M,Small,Business Services,Technical,,false,Business Services,
true,qmul,qmul.ac.uk,,,,,match,exact domain,27053106,Lawrence Shore MD,27053106,27053106,27053106,Lawrence Shore MD,1700 California St Ste 100,San Francisco,CA,94109,US,United States,qmul.ac.uk,lawrenceshoremd,lawrenceshoremd,0,Healthcare & Medical,321732,0,3217,$1 - $1M,Small,Healthcare & Medical,Providers,SMB,true,Healthcare & Medical,
true,Qoral,qoral.com,,,,,match,exact domain,112616255,Qoral GmbH,112616255,112616255,112616255,Qoral,Personalstrasse 4,St. Veit An Der Glan,,9300,AT,Austria,qoral.com,qoralgmbh,qoral,0,Software & Technology,0,0,0,$1 - $1M,Small,Software & Technology,Software Applications,,false,Software & Technology,
true,Qpcoaching,qpcoaching.co.uk,,,,,match,soundex suggestion,110142402,Qpagos,110142402,110142402,110142402,Qpagos,Paseo Del La Reforma 404 Piso 15 Ph Col. Juarez,Del. Cuauhtemoc,DIF,06600,MX,Mexico,,qpagos,qpagos,14,Retail & Distribution,0,0,0,,,Printing & Publishing,Fulfillment Services,,false,Retail & Distribution,
true,Qraqon,qraqon.com,,,,,match,soundex suggestion,120436243,Querjan,120436243,120436243,120436243,Querjan,Clos De La Riviere 9,Limelette,WBR,1342,BE,Belgium,querjan.com,querjan,querjan,7,Construction,0,0,0,$1M - $5M,Small,Construction,Contractors,,false,Construction,
true,Qrios ApS,qrios.dk,,,,,match,exact name,67941743,Qrios APS,67941740,67941740,67941740,Qrios APS,Smidstruporevej 3 A,Rungsted Kyst,,2960,DK,Denmark,,qriosaps,qriosaps,0,Financial Services,0,0,0,$1 - $1M,Small,Financial Services,Banking & Finance,,false,Financial Services,
true,QRtech AB,qrtech.se,,,,,match,exact domain,10004753,Qrtech AB,10001457,10001457,10001457,Qrtech,Flojelbergsgatan 1c,Molndal,,431 35,SE,Sweden,qrtech.se,qrtechab,qrtech,0,Software & Technology,1953,0,20,$10M - $25M,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Q.Solutions Ltd,q-solutions.sk,,,,,match,metaphone name,68445324,Q. Solutions BV,68445324,68445324,68445324,Q. Solutions,Burgemeester Smeelelaan 2,Waalwijk,,5144 AS,NL,Netherlands,qsolutions.nl,q.solutionsbv,q.solutions,2,Software & Technology,0,0,0,$1 - $1M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Q-Star Test nv,qstar.be,,,,,match,soundex suggestion,67907827,Q-Star Vvs AS,120284119,120284119,120284119,Q-Star Vvs,Murervej 16,Esbjerg V,,6710,DK,Denmark,q-star.dk,qstarvvs,qstarvvs,14,Construction,622,0,6,$10M - $25M,Small,Construction,Contractors,SMB,true,Construction,
true,Qtecnica Snc,qtecnica.it,,,,,match,soundex suggestion,123599999,Qtecnos,123599999,123599999,123599999,Qtecnos,,,,,,,qtecnos.com,qtecnos,qtecnos,13,Manufacturing,0,0,0,$1 - $1M,Small,Manufacturing,Industrial Equipment,,false,Manufacturing,
true,QTronic,qtronic.de,,,,,match,metaphone name,77577060,Q-Tronic BV,77577061,77577061,77577061,Q-Tronic,Oosterdorpsstraat 107 B,Hoevelaken,GE,3871 AC,NL,Netherlands,q-tronic.nl,qtronicbv,qtronic,2,Wholesale Trade,0,0,0,$1 - $1M,Small,Wholesale Trade,Office Equipment & Electronics,SMB,true,Wholesale Trade,
true,Qualisys AB,qualisys.se,,,,,match,exact domain,99154402,Qualisys Medical AB,99154400,13745189,13745189,Qualisys Medical,Esperantoplatsen 7 9,Göteborg,O,41119,SE,Sweden,qualisys.se,qualisysmedicalab,qualisysmedical,0,Software & Technology,0,0,0,$1M - $5M,Small,Software & Technology,Imaging & Optics,,false,Software & Technology,
true,Quality for Business,qualityforbusiness.com,,,,,match,fulltext name,123600083,Quality Business Inc,123600083,123600083,123600083,Quality Business,,San Juan,,920,PR,Puerto Rico,qualitypr.com,qualitybusiness,qualitybusiness,4,Printing & Publishing,10,0,0,,,Printing & Publishing,Paper Products,SMB,true,Printing & Publishing,
true,Quanergy,qualinx.nl,,,,,match,split domain,119648159,Quanergy Systems Inc,119648159,119648159,119648159,Quanergy Systems,482 Mercury Dr,Sunnyvale,CA,94085,US,United States,quanergy.com,quanergysystems,quanergysystems,0,Software & Technology,122004,1360,1220,$1 - $1M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,quantasoft.com,quantasoft.com,,,,,match,exact domain,122473033,Quantasoft,122473033,122473033,122473033,Quantasoft,,,,16000,CZ,Czech Republic,quantasoft.com,quantasoft,quantasoft,0,Software & Technology,5,0,0,$1 - $1M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Quanta Storage,qsitw.com,,,,,match,exact name,13699003,Quanta Storage Inc,13699003,13699003,13699003,Quanta Storage,323 Section 2 Nankan Road Luchu,Taoyuan,,,TW,Taiwan,,quantastorage,quantastorage,0,Unclassified,0,0,0,,,Unclassified,Unclassified,,false,Unclassified,
true,Quanti,quanti.cz,,,,,match,exact domain,123600125,Quanti SRO,123600125,123600125,123600125,Quanti,,,,,,,quanti.cz,quantisro,quanti,0,Software & Technology,0,0,0,$1 - $1M,Small,Software & Technology,Data & Technical Services,,false,Software & Technology,
true,Quantium Medical,quantiummedical.com,,,,,match,metaphone name,3302835,Quantum Medical LLC,3302835,3302835,3302835,Quantum Medical,422 University Blvd,Denver,CO,80206,US,United States,,quantummedical,quantummedical,1,Healthcare & Medical,29,0,0,$10M - $25M,Small,Healthcare & Medical,Supplies,SMB,true,Healthcare & Medical,
true,QUANTUM,quantum.com.pl,,,,,match,split domain,703555,Quantum Corporation,57881797,158956,158956,Quantum,8560 Upland Dr Bldg A,Englewood,CO,80112,US,United States,quantum.com,quantum,quantum,0,Software & Technology,225713,6531,2257,$500M - $1B,Enterprise,Software & Technology,Computer & Mobile Devices,Mid-Market Business,true,Software & Technology,
true,Quantum Wise,quantumwise.com,,,,,match,exact domain,122676671,Quantumwise AS,122676671,122676671,122676671,Quantumwise,Lers? Parkalle 107,K?benhavn ?,,2100,DK,Denmark,quantumwise.com,quantumwise,quantumwise,0,Software & Technology,26924,0,269,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,quapona technologies,quapona.com,,,,,match,exact domain,121488303,Quapona Technologies GmbH,121488303,121488303,121488303,Quapona Technologies,Chopinstr. 4,Leipzig,SN,04103,DE,Germany,quapona.com,quaponatechnologiesgmbh,quaponatechnologies,0,Software & Technology,1,0,0,$1M - $5M,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,QUARTZ INGENIERIE,quartz-ingenierie.fr,,,,,match,exact domain,11625951,Quartz-Ingenierie,89255053,89255053,89255053,Quartz-Ingenierie,Immeuble le Rubens 60 T Rue de Bellevue,Boulogne Billancourt,IDF,92100,FR,France,quartz-ingenierie.fr,quartzingenierie,quartzingenierie,0,Software & Technology,0,0,0,$5M - $10M,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Quatretec Ltd,quatretec-uk.com,,,,,match,soundex suggestion,123600190,Quatrotech,123600190,123600190,123600190,Quatrotech,,Los Angeles,CA,90046,US,United States,quatrotech.net,quatrotech,quatrotech,4,Software & Technology,597,0,6,$5M - $10M,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Quatro Electronics,quatroelectronics.com,,,,,match,exact name,30064894,Quatro Electronics Ltd,8579179,3609530,62100180,Quatro Electronics,Third Floor International Buildings 71 Kingsway,London,CMD,WC2B 6ST,GB,United Kingdom,quatroelectronics.co.uk,quatroelectronics,quatroelectronics,0,Manufacturing,61,0,1,Over $5B,Small,Manufacturing,Services,Enterprise Business,true,Manufacturing,
true,Queo Llc,queo.co,,,,,match,exact name,24829435,Queo GmbH,120330163,120330163,120330163,Queo,Tharandter Str. 13,Dresden,SN,01159,DE,Germany,queo-group.de,queogmbh,queo,0,Software & Technology,557,0,6,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Questel,questel.com,,,,,match,exact domain,116473788,Questel-Orbit Inc,116473788,116473788,116473788,Questel-Orbit,2331 Mill Rd Ste 600,Alexandria,VA,22314-4677,US,United States,questel.com,questelorbit,questelorbit,0,Printing & Publishing,7248,0,72,,,Printing & Publishing,Printing Services,SMB,true,Printing & Publishing,
true,Quicklogic,quicklogic.com,,,,,match,exact domain,1275114,Quicklogic Corporation,1275114,1275114,1275114,Quicklogic,1277 Orleans Dr,Sunnyvale,CA,94089,US,United States,quicklogic.com,quicklogic,quicklogic,0,Software & Technology,30469,0,305,$10M - $25M,Small,Software & Technology,Semiconductor,SMB,true,Software & Technology,
true,QuickPlay,quickplay.io,,,,,match,split domain,114414954,Quickplay Media Inc,56076171,613217,56076171,Quickplay Media,901 King St W Ste 200,Toronto,,,CA,Canada,quickplay.com,quickplaymedia,quickplaymedia,0,Telecommunications,10571,11,106,Over $5B,Enterprise,Telecommunications,Radio,Enterprise Business,true,Telecommunications,
true,Quintel Technology Limited,quintelsolutions.com,,,,,match,exact domain,8581012,Quintel Technology Ltd,8581012,8581012,8581012,Quintel Technology,2 Temple Back East Temple Quay,Bristol,,BS16EG,GB,United Kingdom,quintelsolutions.com,quinteltechnology,quinteltechnology,0,Telecommunications,979,0,10,$5M - $10M,Small,Telecommunications,Equipment & Services,SMB,true,Telecommunications,
true,Qumak-Sekom,qumak.pl,,,,,match,exact domain,69326593,Qumak Sekom SA,69326593,69326593,69326593,Qumak Sekom,Al. Jerozolimskie 134,Warszawa,MZ,02-305,PL,Poland,qumak.pl,qumaksekomsa,qumaksekom,0,Manufacturing,2485,0,25,$250M - $500M,Mid-Market,Manufacturing,Industrial Supplies,Mid-Market Business,true,Manufacturing,
true,quppv,quppv.com,,,,,match,soundex suggestion,123600398,Quuppa,123600398,123600398,123600398,Quuppa,,Espoo,,2150,FI,Finland,quuppa.com,quuppa,quuppa,4,Software & Technology,7,0,0,$1 - $1M,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,Qvis Labs,qvislabs.com,,,,,match,soundex suggestion,123599759,Qbix Labs,123599759,123599759,123599759,Qbix Labs,,,,,,,qbix.ru,qbixlabs,qbixlabs,6,Software & Technology,32,0,0,$5M - $10M,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,rabaka.net,rabaka.net,,,,,match,exact domain name,69551602,Rabaka,69551602,69551602,69551602,Rabaka,Tramstraat 92,Sint-Truiden,VLI,3800,BE,Belgium,,rabaka,rabaka,0,Financial Services,0,0,0,,,Financial Services,Banking & Finance,SMB,true,Financial Services,
true,Rabbit Labs,rabbitlabs.com,,,,,match,soundex suggestion,117728610,Rabbit Hole,117728610,117728610,117728610,Rabbit Hole,2607 Esplanade Ave,Chico,CA,95973-1112,US,United States,rabbitholequiltshop.com,rabbithole,rabbithole,9,Retail & Distribution,313,0,3,,,Retail & Distribution,Household Products,SMB,true,Retail & Distribution,
true,RaceChip,racechip.com,,,,,match,exact domain,123600496,Racechip Chiptuning GmbH & Co Kg,123600496,123600496,123600496,Racechip Chiptuning,,,,,,,racechip.com,racechipchiptuninggmbhcokg,racechipchiptuning,0,Automotive,77,0,1,$5M - $10M,Small,Automotive,Services,SMB,true,Automotive,
true,Rachellie,rachellie.co.uk,,,,,match,metaphone name,90180128,Rachelle Inc,90180128,90180128,90180128,Rachelle,18 Bradford Rd,Woburn,MA,01801,US,United States,,rachelle,rachelle,1,Apparel,2,0,0,$1M - $5M,Small,Apparel,Retail,SMB,true,Apparel,
true,RACOM,racom.eu,,,,,match,exact domain,28998769,Racom SRO,28998769,28998769,28998769,Racom,Mirova 1283,Nove Mesto Na Morave,,59231,CZ,Czech Republic,racom.eu,racomsro,racom,0,Telecommunications,0,0,0,$25M - $50M,Mid-Market,Telecommunications,Equipment & Services,SMB,true,Telecommunications,
true,radboudumc,radboudumc.nl,,,,,match,exact domain,103846620,Umc St Radboud Anesthesiologie BV,103846632,9544270,9544270,Umc St Radboud Anesthesiologie,Geert Grooteplein Zuid 10,Nijmegen,GE,6525 GA,NL,Netherlands,radboudumc.nl,umcstradboudanesthesiologiebv,umcstradboudanesthesiologie,0,Business Services,6983,0,70,$500M - $1B,Enterprise,Business Services,Accounting,Mid-Market Business,true,Business Services,
true,Radboud Universiteit Nijmegen,ru.nl,,,,,match,exact domain,9544270,Stichting Katholieke Universiteit,9544270,9544270,9544270,Stichting Katholieke Universiteit,Geert Grooteplein Noord 9,Nijmegen,GE,6525 EZ,NL,Netherlands,ru.nl,stichtingkatholiekeuniversiteit,stichtingkatholiekeuniversiteit,0,Biotech,23384,0,234,$500M - $1B,Enterprise,Biotech,Research,Mid-Market Business,true,Biotech,
true,Radio Amateur Satellite Corporation,amsat.org,,,,,match,exact domain,123518926,Radio Amateur Satellite Corporation,123518926,123518926,123518926,Radio Amateur Satellite,,Kensington,MD,20895-2526,US,United States,amsat.org,radioamateursatellite,radioamateursatellite,0,Recreation,1291,0,13,$1 - $1M,,Recreation,Services,SMB,true,Recreation,
true,Radio Analog Micro Electronics,ramesrl.it,,,,,match,soundex suggestion,28535500,Radin Electric,28535500,28535500,28535500,Radin Electric,1329 Pater Ave,Hamilton,OH,45011,US,United States,radinelectric.com,radinelectric,radinelectric,32,Construction,0,0,0,$1M - $5M,Small,Construction,Contractors,,false,Construction,
true,Radio Consult,radioconsult.ro,,,,,match,soundex suggestion,123603760,Rodio Consulting,123603760,123603760,123603760,Rodio Consulting,,Ciudad Autonoma De Buenos Aires,B,C1424CKL,AR,Argentina,rodioconsulting.com,rodioconsulting,rodioconsulting,6,Software & Technology,31,0,0,$5M - $10M,Small,Software & Technology,Data & Technical Services,SMB,true,Software & Technology,
true,radionor,radionor.no,,,,,match,exact domain,123600588,Radionor Communications AS,123600588,123600588,123600588,Radionor Communications,,Trondheim,,7047,NO,Norway,radionor.no,radionorcommunications,radionorcommunications,0,Software & Technology,144,0,1,$5M - $10M,Small,Software & Technology,Software Applications,SMB,true,Software & Technology,
true,Radisys,ccpu.com,,,,,match,exact domain,75836,Continuous Computing Corporation,54809221,54809221,54809221,Continuous Computing,9380 Carroll Park Dr,San Diego,CA,92121,US,United States,ccpu.com,continuouscomputing,continuouscomputing,0,Wholesale Trade,0,0,0,$25M - $50M,Mid-Market,Wholesale Trade,Office Equipment & Electronics,SMB,true,Wholesale Trade,
false,Radisys,radisys.com,,,,,no match,duplicate input,,,,,,,,,,,,,,,,,,0,0,0,,,,,,false,,
true,Radmor,radmor.com.pl,,,,,match,exact domain,25256106,Radmor SA Zaklady Radiowe,25089881,25089881,25089881,Radmor SA Zaklady Radiowe,Hutnicza 3,Gdynia,PM,81-212,PL,Poland,radmor.com.pl,radmorsazakladyradiowe,radmorsazakladyradiowe,0,Telecommunications,1341,0,13,$50M - $100M,Mid-Market,Telecommunications,Equipment & Services,Mid-Market Business,true,Telecommunications,
true,Rafael Advanced Defense Systems,rafael.co.il,,,,,match,exact domain,14387157,Rafael - Advanced Defense Systems Ltd,14387157,14387157,14387157,Rafael - Adv. Def. Sys.,,Haifa,HA,31021,IL,Israel,rafael.co.il,rafaeladvanceddefensesystems,rafaeladv.def.sys.,0,Manufacturing,55338,4926,553,,Enterprise,Manufacturing,Adhesives & Sealants,SMB,true,Manufacturing,
true,rafi,rafi.de,,,,,match,exact domain,9000492,Rafi GmbH & Co KG,9000492,9000492,9000492,Rafi,Ravensburger Str. 128 134,Berg,BW,88276,DE,Germany,rafi.de,rafigmbhcokg,rafi,0,Manufacturing,4725,46,47,$250M - $500M,Enterprise,Manufacturing,Industrial Equipment,Mid-Market Business,true,Manufacturing,
true,Raglan Capital,raglancapital.ie,,,,,match,soundex suggestion,2213869,Rosland Capital,2213869,2213869,2213869,Rosland Capital,429 Santa Monica Blvd Ste 450,Santa Monica,CA,90401,US,United States,,roslandcapital,roslandcapital,7,Retail & Distribution,0,0,0,$5M - $10M,Small,Retail & Distribution,General Merchandise,SMB,true,Retail & Distribution,
true,RAINLABS,tutro.net,,,,,match,soundex suggestion,26030119,Ryan Labs,26030119,26030119,26030119,Ryan Labs,88 Pine St Fl 32,New York,NY,10005,US,United States,ryanlabs.com,ryanlabs,ryanlabs,4,Financial Services,111895,0,1119,$10M - $25M,Mid-Market,Financial Services,Investment Services,SMB,true,Financial Services,
true,RAISONANCE,raisonance.com,,,,,match,metaphone name,120802273,Resonance,120802273,120802273,120802273,Resonance,33 Water St,Vancouver,BC,V6B 1R4,CA,Canada,resonanceco.com,resonance,resonance,4,Unclassified,1008,0,10,,,Unclassified,Unclassified,SMB,true,Unclassified,
true,RAI WAY,rai.it,,,,,match,exact domain,76055214,Rai - Radiotelevisione Italiana Spa,76055214,76055214,76055214,Rai,Vle Giuseppe Mazzini 14,Roma,RM,00195,IT,Italy,rai.it,rairadiotelevisioneitalianaspa,rai,0,Telecommunications,307324,0,3073,$2.5B - $5B,Enterprise,Telecommunications,Cable & Television,Enterprise Business,true,Telecommunications,
true,Ralab Ag,adon.li,,,,,match,exact domain name,68692720,Adon AB,68692720,68692720,68692720,Adon,Radhusgatan 15 17,Ostersund,,831 41,SE,Sweden,adon.com,adonab,adon,0,Business Services,0,0,0,$1M - $5M,Small,Business Services,Management Consulting,,false,Business Services,
true,RAMI,ramiaudio.com,,,,,match,split domain,47178,RA Miller Industries Inc,47178,47178,47178,RA Miller Industries,14500 168th Ave,Grand Haven,MI,49417,US,United States,rami.com,ramillerindustries,ramillerindustries,0,Education,15090,0,151,$25M - $50M,Mid-Market,Education,Educational Services,Education,true,Education,
true,RANOVUS,ranovus.com,,,,,match,exact domain,116496252,Ranovus Inc,116496252,116496252,116496252,Ranovus,1200 Montral Road M50 Ipf Ste 226b,Ottawa,,,CA,Canada,ranovus.com,ranovus,ranovus,0,Software & Technology,7186,0,72,$5M - $10M,Small,Software & Technology,Computer & Mobile Devices,SMB,true,Software & Technology,
true,rapidbridge,rapidbridge.com,,,,,match,exact domain,115105006,Rapid Bridge LLC,115105006,115105006,115105006,Rapid Bridge,9710 Scranton Rd Ste 160,San Diego,CA,92121,US,United States,rapidbridge.com,rapidbridge,rapidbridge,0,Software & Technology,0,0,0,,,Software & Technology,Semiconductor,,false,Software & Technology,
